deg,mos_pred,model
prompt_2094-142345-0048_gt_260-123288-0011_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.631767988204956,NISQA_TTS_v1
prompt_2094-142345-0048_gt_3575-170457-0000_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.8219358921051025,NISQA_TTS_v1
prompt_2094-142345-0048_gt_3575-170457-0005_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.0328621864318848,NISQA_TTS_v1
prompt_2094-142345-0048_gt_3575-170457-0022_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.446908473968506,NISQA_TTS_v1
prompt_2094-142345-0048_gt_3575-170457-0050_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.1790900230407715,NISQA_TTS_v1
prompt_2094-142345-0048_gt_5105-28240-0004_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.553225040435791,NISQA_TTS_v1
prompt_2094-142345-0048_gt_5105-28240-0005_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.793690204620361,NISQA_TTS_v1
prompt_2094-142345-0048_gt_5105-28240-0016_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.592381000518799,NISQA_TTS_v1
prompt_2094-142345-0048_gt_5105-28240-0019_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.447205066680908,NISQA_TTS_v1
prompt_2094-142345-0048_gt_7021-85628-0008_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.187582492828369,NISQA_TTS_v1
prompt_2094-142345-0048_gt_7021-85628-0009_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.881556510925293,NISQA_TTS_v1
prompt_2094-142345-0048_gt_7021-85628-0010_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.460508823394775,NISQA_TTS_v1
prompt_2094-142345-0048_gt_7021-85628-0011_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.6084396839141846,NISQA_TTS_v1
prompt_2094-142345-0048_gt_7729-102255-0005_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.218708515167236,NISQA_TTS_v1
prompt_2094-142345-0048_gt_7729-102255-0019_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.29459285736084,NISQA_TTS_v1
prompt_2094-142345-0048_gt_7729-102255-0021_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.520809650421143,NISQA_TTS_v1
