deg,mos_pred,model
p232_002_p232_031.wav,3.988355875015259,NISQA_TTS_v1
p232_002_p232_032.wav,3.9111697673797607,NISQA_TTS_v1
p232_002_p232_033.wav,3.6430485248565674,NISQA_TTS_v1
p232_002_p233_037.wav,3.10176420211792,NISQA_TTS_v1
p232_002_p233_038.wav,3.375584363937378,NISQA_TTS_v1
p232_002_p233_039.wav,3.1537630558013916,NISQA_TTS_v1
p232_002_p233_040.wav,2.9487340450286865,NISQA_TTS_v1
p232_002_p234_041.wav,2.88264536857605,NISQA_TTS_v1
p232_002_p234_042.wav,3.339423418045044,NISQA_TTS_v1
p232_002_p234_043.wav,3.663947343826294,NISQA_TTS_v1
p232_002_p234_044.wav,3.067560911178589,NISQA_TTS_v1
p233_002_p225_001.wav,3.9263803958892822,NISQA_TTS_v1
p233_002_p225_002.wav,3.205653429031372,NISQA_TTS_v1
p233_002_p225_003.wav,3.421046018600464,NISQA_TTS_v1
p233_002_p225_004.wav,3.437330484390259,NISQA_TTS_v1
p233_002_p226_005.wav,3.0069940090179443,NISQA_TTS_v1
p233_002_p226_006.wav,3.5806260108947754,NISQA_TTS_v1
p233_002_p226_007.wav,3.249894857406616,NISQA_TTS_v1
p233_002_p226_008.wav,3.3682034015655518,NISQA_TTS_v1
p233_002_p227_009.wav,2.9630849361419678,NISQA_TTS_v1
p233_002_p227_010.wav,2.920832395553589,NISQA_TTS_v1
p233_002_p227_011.wav,3.0801260471343994,NISQA_TTS_v1
p233_002_p227_012.wav,2.880443811416626,NISQA_TTS_v1
p233_002_p228_013.wav,3.5876963138580322,NISQA_TTS_v1
p233_002_p228_014.wav,2.9467251300811768,NISQA_TTS_v1
p233_002_p228_015.wav,3.586564302444458,NISQA_TTS_v1
p233_002_p228_016.wav,3.4413418769836426,NISQA_TTS_v1
p233_002_p229_017.wav,2.90281081199646,NISQA_TTS_v1
p233_002_p229_018.wav,3.4132330417633057,NISQA_TTS_v1
p233_002_p229_019.wav,3.22961688041687,NISQA_TTS_v1
p233_002_p229_020.wav,2.9667623043060303,NISQA_TTS_v1
p233_002_p230_021.wav,2.9648706912994385,NISQA_TTS_v1
p233_002_p230_023.wav,2.6549227237701416,NISQA_TTS_v1
p233_002_p230_024.wav,2.8580751419067383,NISQA_TTS_v1
p233_002_p230_025.wav,2.813770055770874,NISQA_TTS_v1
p233_002_p231_026.wav,2.4080440998077393,NISQA_TTS_v1
p233_002_p231_027.wav,2.6626133918762207,NISQA_TTS_v1
p233_002_p231_028.wav,3.5375304222106934,NISQA_TTS_v1
p233_002_p231_029.wav,3.0569450855255127,NISQA_TTS_v1
p233_002_p232_030.wav,3.3701839447021484,NISQA_TTS_v1
p233_002_p232_031.wav,3.5286200046539307,NISQA_TTS_v1
p233_002_p232_032.wav,3.32035756111145,NISQA_TTS_v1
